"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.22762","Billon AE3 of Constantius II, Alexandria, 347–348. 1944.100.22762","1944.100.22762","http://numismatics.org/ocre/id/ric.8.alex.32","347","348","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 32","","","RIC VIII Alexandria 32","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","VN MR","Emperor, veiled, standing right","","","6","16.5","1.65","https://numismatics.org/collectionimages/19001949/1944/1944.100.22762.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22762.rev.width175.jpg","2024-05-15T12:42:17Z"
"http://numismatics.org/collection/1944.100.22763","Billon AE3 of Constantius II, Alexandria, 347–348. 1944.100.22763","1944.100.22763","http://numismatics.org/ocre/id/ric.8.alex.32","347","348","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 32","","","RIC VIII Alexandria 32","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONS[TANTI]-NVS PT AVGG","Head veiled right","VN MR","Emperor, veiled, standing right","","","6","15.0","1.52","https://numismatics.org/collectionimages/19001949/1944/1944.100.22763.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22763.rev.width175.jpg","2024-05-15T12:42:18Z"
"http://numismatics.org/collection/1944.100.22764","Billon AE3 of Constantius II, Alexandria, 347–348. 1944.100.22764","1944.100.22764","http://numismatics.org/ocre/id/ric.8.alex.32","347","348","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 32","","","RIC VIII Alexandria 32","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","VN MR","Emperor, veiled, standing right","","","6","16.0","1.57","https://numismatics.org/collectionimages/19001949/1944/1944.100.22764.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22764.rev.width175.jpg","2024-05-15T12:42:19Z"
"http://numismatics.org/collection/1944.100.22765","Billon AE3 of Constantius II, Alexandria, 347–348. 1944.100.22765","1944.100.22765","http://numismatics.org/ocre/id/ric.8.alex.32","347","348","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 32","","","RIC VIII Alexandria 32","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","VN MR","Emperor, veiled, standing right","","","11","15.0","2.09","https://numismatics.org/collectionimages/19001949/1944/1944.100.22765.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22765.rev.width175.jpg","2024-05-15T12:42:20Z"
"http://numismatics.org/collection/1944.100.22766","Billon AE3 of Constantius II, Alexandria, 337–340. 1944.100.22766","1944.100.22766","http://numismatics.org/ocre/id/ric.8.alex.12","337","340","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 12","","","RIC VIII Alexandria 12","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CON[STANT]I-NVS PT AVGG","Head veiled right","","Emperor, veiled, to right in quadriga; the hand of God reaches down to him","","","12","15.0","1.65","https://numismatics.org/collectionimages/19001949/1944/1944.100.22766.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22766.rev.width175.jpg","2024-05-15T12:42:21Z"
"http://numismatics.org/collection/1944.100.22767","Billon AE3 of Constantius II, Alexandria, 337–340. 1944.100.22767","1944.100.22767","http://numismatics.org/ocre/id/ric.8.alex.12","337","340","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 12","","","RIC VIII Alexandria 12","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","","Emperor, veiled, to right in quadriga; the hand of God reaches down to him","","","12","16.0","2.25","https://numismatics.org/collectionimages/19001949/1944/1944.100.22767.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22767.rev.width175.jpg","2024-05-15T12:42:22Z"
"http://numismatics.org/collection/1944.100.22768","Billon AE3 of Constantius II, Alexandria, 337–340. 1944.100.22768","1944.100.22768","http://numismatics.org/ocre/id/ric.8.alex.12","337","340","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 12","","","RIC VIII Alexandria 12","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","","Emperor, veiled, to right in quadriga; the hand of God reaches down to him","","","12","16.0","1.74","https://numismatics.org/collectionimages/19001949/1944/1944.100.22768.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22768.rev.width175.jpg","2024-05-15T12:42:22Z"
"http://numismatics.org/collection/1944.100.22769","Billon AE3 of Constantius II, Alexandria, 337–340. 1944.100.22769","1944.100.22769","http://numismatics.org/ocre/id/ric.8.alex.12","337","340","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 12","","","RIC VIII Alexandria 12","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","","Emperor, veiled, to right in quadriga; the hand of God reaches down to him","","","6","15.5","2.28","https://numismatics.org/collectionimages/19001949/1944/1944.100.22769.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22769.rev.width175.jpg","2024-05-15T12:42:23Z"
"http://numismatics.org/collection/1944.100.22770","Billon AE3 of Constantius II, Alexandria, 337–340. 1944.100.22770","1944.100.22770","http://numismatics.org/ocre/id/ric.8.alex.12","337","340","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 12","","","RIC VIII Alexandria 12","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","","Emperor, veiled, to right in quadriga; the hand of God reaches down to him","","","12","16.0","1.71","https://numismatics.org/collectionimages/19001949/1944/1944.100.22770.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22770.rev.width175.jpg","2024-05-15T12:42:25Z"
"http://numismatics.org/collection/1944.100.22771","Billon AE3 of Constantius II, Alexandria, 337–340. 1944.100.22771","1944.100.22771","http://numismatics.org/ocre/id/ric.8.alex.12","337","340","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 12","","","RIC VIII Alexandria 12","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","","Emperor, veiled, to right in quadriga; the hand of God reaches down to him","","","12","15.0","1.65","https://numismatics.org/collectionimages/19001949/1944/1944.100.22771.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22771.rev.width175.jpg","2024-05-15T12:42:26Z"
"http://numismatics.org/collection/1944.100.22772","Billon AE3 of Constantius II, Alexandria, 345–347. 1944.100.22772","1944.100.22772","http://numismatics.org/ocre/id/ric.8.alex.28","345","347","Constantius II","","","Roman Empire","Constantinian Dynasty","Aequitas","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 28","","","RIC VIII Alexandria 28","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","[DV] CONSTANTI-NV[S PT AVGG]","Head veiled right","IVST VENER MEMOR","Aequitas, winged, standing left, holding balance and sceptre","","","4","14.0","1.83","https://numismatics.org/collectionimages/19001949/1944/1944.100.22772.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22772.rev.width175.jpg","2024-05-15T12:42:27Z"
"http://numismatics.org/collection/1944.100.22773","Billon AE3 of Constantius II, Alexandria, 340. 1944.100.22773","1944.100.22773","http://numismatics.org/ocre/id/ric.8.alex.22","340","340","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 22","","","RIC VIII Alexandria 22","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONS[TANTI]-NVS PT AVGG","Head veiled right","","Emperor, veiled, to right in quadriga; the hand of God reaches down to him","","","6","16.0","1.56","https://numismatics.org/collectionimages/19001949/1944/1944.100.22773.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22773.rev.width175.jpg","2024-05-15T12:42:28Z"
"http://numismatics.org/collection/1944.100.22774","Billon AE3 of Constantius II, Alexandria, 340. 1944.100.22774","1944.100.22774","http://numismatics.org/ocre/id/ric.8.alex.22","340","340","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 22","","","RIC VIII Alexandria 22","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","","Emperor, veiled, to right in quadriga; the hand of God reaches down to him","","","6","16.0","1.61","https://numismatics.org/collectionimages/19001949/1944/1944.100.22774.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22774.rev.width175.jpg","2024-05-15T12:42:28Z"
"http://numismatics.org/collection/1944.100.22775","Billon AE3 of Constantius II, Alexandria, 340. 1944.100.22775","1944.100.22775","http://numismatics.org/ocre/id/ric.8.alex.22","340","340","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 22","","","RIC VIII Alexandria 22","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","","Emperor, veiled, to right in quadriga; the hand of God reaches down to him","","","12","16.0","2.01","https://numismatics.org/collectionimages/19001949/1944/1944.100.22775.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22775.rev.width175.jpg","2024-05-15T12:42:29Z"
"http://numismatics.org/collection/1944.100.22776","Billon AE3 of Constantius II, Alexandria, 345–347. 1944.100.22776","1944.100.22776","http://numismatics.org/ocre/id/ric.8.alex.35","345","348","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 35","","","RIC VIII Alexandria 35","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","VN MR","Emperor, veiled, standing right","","","12","16.0","1.99","https://numismatics.org/collectionimages/19001949/1944/1944.100.22776.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22776.rev.width175.jpg","2024-05-15T12:42:30Z"
"http://numismatics.org/collection/1944.100.22777","Billon AE3 of Constantius II, Alexandria, 345–347. 1944.100.22777","1944.100.22777","http://numismatics.org/ocre/id/ric.8.alex.35","345","348","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 35","","","RIC VIII Alexandria 35","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DV CONSTANTI-NVS PT AVGG","Head veiled right","VN MR","Emperor, veiled, standing right","","","6","15.5","1.71","https://numismatics.org/collectionimages/19001949/1944/1944.100.22777.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22777.rev.width175.jpg","2024-05-15T12:42:31Z"
"http://numismatics.org/collection/1944.100.22778","Billon AE3 of Constantius II, Alexandria, 345–347. 1944.100.22778","1944.100.22778","http://numismatics.org/ocre/id/ric.8.alex.35","345","348","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 35","","","RIC VIII Alexandria 35","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","[DV C]ONSTANTI-NVS PT AVGG","Head veiled right","VN MR","Emperor, veiled, standing right","","","6","16.0","1.74","https://numismatics.org/collectionimages/19001949/1944/1944.100.22778.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22778.rev.width175.jpg","2024-05-15T12:42:32Z"
"http://numismatics.org/collection/1944.100.22779","Billon AE3 of Constantius II, Alexandria, 345–347. 1944.100.22779","1944.100.22779","http://numismatics.org/ocre/id/ric.8.alex.35","345","348","Constantius II","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE3","Roman","Coin","","","","","Struck","Billon||Bronze","","Alexandria","","","Egypt","RIC VIII Alexandria 35","","","RIC VIII Alexandria 35","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","[DV CONSTAN]TI-NVS PT AVGG","Head veiled right","[V]N MR","Emperor, veiled, standing right","","","6","14.0","1.46","https://numismatics.org/collectionimages/19001949/1944/1944.100.22779.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.22779.rev.width175.jpg","2024-05-15T12:42:33Z"
